PLAYER_ID,TEAM_ABBREVIATION,defense_address_PLAYER,defense_address_GP,defense_address_MIN,defense_address_BLK,defense_address_STL,defense_address_FGM_DEFEND_RIM,defense_address_FGA_DEFEND_RIM,defense_address_FGP_DEFEND_RIM,defense_address_BLK_TOT,drives_address_DVS,drives_address_DPP,drives_address_DTP,drives_address_FG_PCT,drives_address_PTS_48,drives_address_DPP_TOT,drives_address_DVS_TOT,shooting_address_PTS,shooting_address_PTS_CLOSE,shooting_address_FGP_CLOSE,shooting_address_PTS_CATCH_SHOOT,shooting_address_FGP_CATCH_SHOOT,shooting_address_PTS_PULL_UP,shooting_address_FGP_PULL_UP,shooting_address_FGA_DRIVE,shooting_address_FGA_CLOSE,shooting_address_FGA_CATCH_SHOOT,shooting_address_FGA_PULL_UP,shooting_address_EFG_PCT,shooting_address_CFGM,passing_address_PASS,passing_address_AST,passing_address_AST_FT,passing_address_AST_SEC,passing_address_AST_POT,passing_address_PTS_CRT,passing_address_PTS_CRT_48,passing_address_AST_TOT,speed_address_DIST,speed_address_AV_SPD,speed_address_DIST_PG,speed_address_DIST_48,speed_address_DIST_OFF,speed_address_DIST_DEF,pullup_address_FGM,pullup_address_FG3M,pullup_address_FG3A,pullup_address_FG3_PCT,pullup_address_EFG_PCT,pullup_address_PTS_TOT,rebounding_address_REB,rebounding_address_REB_CHANCE,rebounding_address_REB_COL_PCT,rebounding_address_REB_CONTESTED,rebounding_address_REB_UNCONTESTED,rebounding_address_REB_UNCONTESTED_PCT,rebounding_address_REB_TOT,rebounding_address_OREB,rebounding_address_OREB_CHANCE,rebounding_address_OREB_COL_PCT,rebounding_address_OREB_CONTESTED,rebounding_address_OREB_UNCONTESTED,rebounding_address_OREB_UNCONTESTED_PCT,rebounding_address_DREB,rebounding_address_DREB_CHANCE,rebounding_address_DREB_COL_PCT,rebounding_address_DREB_CONTESTED,rebounding_address_DREB_UNCONTESTED,rebounding_address_DREB_UNCONTESTED_PCT,touches_address_TCH,touches_address_FC_TCH,touches_address_TOP,touches_address_CL_TCH,touches_address_EL_TCH,touches_address_PTS_TCH,touches_address_PTS_HCCT,touches_address_TCH_TOT,catchshoot_address_FGM,catchshoot_address_FG3M,catchshoot_address_FG3A,catchshoot_address_FG3_PCT,catchshoot_address_EFG_PCT,catchshoot_address_PTS_TOT
,UTA,Brandon Rush,38.0,11.064473684210526,0.23684210526315788,0.13157894736842105,0.4473684210526316,0.8421052631578947,0.531,9.0,0.631578947368421,0.34210526315789475,0.5526315789473685,0.385,1.4841241526935427,13.0,24.0,2.0789473684210527,0.0,0.0,1.236842105263158,0.425,0.5,0.23529411764705882,0.34210526315789475,0.02631578947368421,1.0526315789473684,0.8947368421052632,0.4222222222222222,0.0,11.473684210526315,0.631578947368421,0.05263157894736842,0.23684210526315788,1.5526315789473684,1.5263157894736843,6.621476988940421,24.0,29.13,4.2,0.766578947368421,3.3255797359971457,16.19,12.94,0.21052631578947367,0.07894736842105263,0.2894736842105263,0.2727272727272727,0.27941176470588236,19.0,1.1578947368421053,2.0789473684210527,0.557,0.2631578947368421,0.8947368421052632,0.22699999999999998,44.0,0.13157894736842105,0.21052631578947367,0.625,0.02631578947368421,0.10526315789473684,0.2,1.0263157894736843,1.868421052631579,0.5489999999999999,0.23684210526315788,0.7894736842105263,0.231,14.81578947368421,11.421052631578947,0.38947368421052636,0.18421052631578946,0.21052631578947367,0.14031971580817051,0.18202764976958524,563.0,0.4473684210526316,0.34210526315789475,0.9210526315789473,0.37142857142857144,0.5875,47.0
101106,GSW,Andrew Bogut,66.0,26.629797979797978,1.7878787878787878,0.6818181818181818,3.4545454545454546,7.575757575757576,0.456,118.0,0.5757575757575758,0.45454545454545453,0.6515151515151515,0.56,0.8193145826616345,30.0,38.0,7.363636363636363,2.893939393939394,0.777,0.09090909090909091,0.5,0.15151515151515152,0.4166666666666667,0.3787878787878788,1.8333333333333333,0.09090909090909091,0.18181818181818182,0.6236559139784946,0.0,32.621212121212125,1.6818181818181819,0.18181818181818182,0.5757575757575758,3.3181818181818183,4.0606060606060606,7.319210271777269,111.0,112.83,3.9,1.7095454545454545,3.0814421453904073,60.01,52.82,0.07575757575757576,0.0,0.0,,0.4166666666666667,10.0,9.984848484848484,14.924242424242424,0.669,3.878787878787879,6.106060606060606,0.38799999999999996,659.0,2.727272727272727,4.348484848484849,0.627,2.121212121212121,0.6060606060606061,0.778,7.257575757575758,10.575757575757576,0.6859999999999999,1.7575757575757576,5.5,0.242,40.65151515151515,18.181818181818183,1.0681818181818181,2.803030303030303,1.3484848484848484,0.18114051434960865,0.405,2683.0,0.045454545454545456,0.0,0.0,,0.5,6.0
101107,UTA,Marvin Williams,66.0,25.46237373737374,0.4696969696969697,0.8181818181818182,1.9696969696969697,4.075757575757576,0.483,31.0,1.4545454545454546,0.9242424242424242,1.7272727272727273,0.333,1.7423213099146095,61.0,96.0,9.136363636363637,0.6060606060606061,0.643,4.590909090909091,0.37209302325581395,0.5757575757575758,0.32075471698113206,0.8636363636363636,0.42424242424242425,4.5606060606060606,0.803030303030303,0.5190114068441065,0.0,27.954545454545453,1.1818181818181819,0.13636363636363635,0.3333333333333333,2.5606060606060606,2.9242424242424243,5.512590373992126,78.0,110.68,4.0,1.676969696969697,3.1613134849401474,59.31,51.37,0.25757575757575757,0.06060606060606061,0.24242424242424243,0.25,0.3584905660377358,38.0,5.0606060606060606,8.575757575757576,0.59,1.4848484848484849,3.5757575757575757,0.293,334.0,1.2424242424242424,2.242424242424242,0.5539999999999999,0.6666666666666666,0.5757575757575758,0.537,3.8181818181818183,6.333333333333333,0.603,0.8181818181818182,3.0,0.214,37.93939393939394,22.303030303030305,0.776010101010101,1.1666666666666667,2.303030303030303,0.240814696485623,0.40964673913043476,2504.0,1.696969696969697,1.196969696969697,3.272727272727273,0.36574074074074076,0.5033222591362126,303.0
101108,LAC,Chris Paul,62.0,35.26397849462366,0.06451612903225806,2.4838709677419355,1.096774193548387,1.8064516129032258,0.607,4.0,5.564516129032258,3.2903225806451615,6.387096774193548,0.516,4.478663231235992,204.0,345.0,19.112903225806452,0.5161290322580645,0.591,1.6774193548387097,0.42528735632183906,8.080645161290322,0.4342857142857143,2.532258064516129,0.3548387096774194,1.403225806451613,8.46774193548387,0.5114942528735632,0.0,72.06451612903226,10.693548387096774,1.0161290322580645,2.225806451612903,19.822580645161292,24.5,33.348477687487616,663.0,144.88,4.0,2.3367741935483872,3.180729063438581,77.79,67.09,3.6774193548387095,0.7258064516129032,2.161290322580645,0.3358208955223881,0.47714285714285715,501.0,4.32258064516129,7.258064516129032,0.596,0.8064516129032258,3.5161290322580645,0.187,268.0,0.6129032258064516,1.3548387096774193,0.452,0.22580645161290322,0.3870967741935484,0.368,3.7096774193548385,5.903225806451613,0.628,0.5806451612903226,3.129032258064516,0.157,97.2258064516129,82.48387096774194,7.337096774193548,1.0483870967741935,2.7419354838709675,0.19658261446582614,0.231716855690262,6028.0,0.5967741935483871,0.4838709677419355,1.064516129032258,0.45454545454545453,0.5977011494252874,104.0
101109,NYK,Raymond Felton,65.0,31.180256410256412,0.4153846153846154,1.2,0.9846153846153847,1.9076923076923078,0.516,27.0,5.276923076923077,2.6923076923076925,5.553846153846154,0.41,4.144634589607164,175.0,343.0,9.692307692307692,0.38461538461538464,0.667,2.5846153846153848,0.3588235294117647,2.5538461538461537,0.3472222222222222,2.4,0.27692307692307694,2.6153846153846154,3.3230769230769233,0.4457236842105263,0.0,56.276923076923076,5.615384615384615,0.2,0.8615384615384616,10.646153846153846,13.523076923076923,20.817907452941128,365.0,135.97,4.0,2.091846153846154,3.2202626579936346,73.89,62.08,1.1538461538461537,0.24615384615384617,1.0,0.24615384615384617,0.38425925925925924,166.0,3.0307692307692307,5.507692307692308,0.55,0.5384615384615384,2.4923076923076923,0.17800000000000002,197.0,0.8307692307692308,1.8923076923076922,0.439,0.2923076923076923,0.5384615384615384,0.35200000000000004,2.2,3.6153846153846154,0.609,0.24615384615384617,1.9538461538461538,0.11199999999999999,71.63076923076923,56.98461538461538,5.458205128205129,0.5538461538461539,0.6923076923076923,0.13530927835051546,0.17008639308855292,4656.0,0.9384615384615385,0.7076923076923077,1.9692307692307693,0.359375,0.49411764705882355,168.0
101110,WAS,Martell Webster,77.0,27.81601731601732,0.19480519480519481,0.5324675324675324,0.7532467532467533,1.4675324675324675,0.513,15.0,0.987012987012987,0.7012987012987013,1.077922077922078,0.5,1.210178196249319,54.0,76.0,9.766233766233766,0.6493506493506493,0.69,5.636363636363637,0.4182825484764543,0.948051948051948,0.3163265306122449,0.4155844155844156,0.37662337662337664,4.688311688311688,1.2727272727272727,0.5585197934595525,0.0,25.428571428571427,1.2597402597402598,0.15584415584415584,0.38961038961038963,2.4025974025974026,2.896103896103896,4.997587736362929,97.0,144.39,4.0,1.875194805194805,3.235882032526651,76.27,68.12,0.4025974025974026,0.14285714285714285,0.44155844155844154,0.3235294117647059,0.37244897959183676,73.0,2.831168831168831,4.311688311688312,0.657,0.7272727272727273,2.103896103896104,0.257,218.0,0.4805194805194805,0.7402597402597403,0.649,0.18181818181818182,0.2987012987012987,0.37799999999999995,2.3506493506493507,3.5714285714285716,0.6579999999999999,0.5454545454545454,1.8051948051948052,0.23199999999999998,35.324675324675326,26.194805194805195,0.8989177489177489,0.6753246753246753,0.5584415584415584,0.27647058823529413,0.3728309370352008,2720.0,1.9610389610389611,1.7142857142857142,4.233766233766234,0.4049079754601227,0.6011080332409973,434.0
101111,DET,Charlie Villanueva,20.0,9.049166666666666,0.25,0.2,0.9,1.8,0.5,5.0,0.7,0.7,1.0,0.556,3.713049083709366,14.0,14.0,4.6,0.65,0.857,2.05,0.25,0.45,0.4,0.45,0.35,2.8,0.5,0.45652173913043476,0.0,11.65,0.3,0.0,0.05,0.8,0.75,3.9782668754028916,6.0,12.05,4.0,0.6025,3.19587438990699,6.55,5.5,0.2,0.05,0.3,0.16666666666666666,0.45,9.0,1.7,3.35,0.507,0.55,1.15,0.324,34.0,0.3,0.75,0.4,0.25,0.05,0.833,1.4,2.6,0.5379999999999999,0.3,1.1,0.214,17.2,9.6,0.3283333333333333,0.55,0.5,0.26744186046511625,0.4791666666666667,344.0,0.7,0.65,2.5,0.26,0.36607142857142855,41.0
101112,PHX,Channing Frye,82.0,28.336178861788618,0.7682926829268293,0.7317073170731707,3.3658536585365852,6.439024390243903,0.523,63.0,0.4878048780487805,0.2926829268292683,0.4634146341463415,0.462,0.49578951898661544,24.0,40.0,11.097560975609756,0.8658536585365854,0.574,6.853658536585366,0.40039447731755423,0.6463414634146342,0.3880597014925373,0.3170731707317073,0.573170731707317,6.182926829268292,0.8170731707317073,0.5347043701799485,0.0,36.426829268292686,1.1951219512195121,0.06097560975609756,0.5975609756097561,2.268292682926829,2.902439024390244,4.916579396617269,98.0,149.08,3.8,1.818048780487805,3.0796792287718597,82.26,66.82,0.3170731707317073,0.012195121951219513,0.15853658536585366,0.07692307692307693,0.39552238805970147,53.0,5.073170731707317,9.182926829268293,0.552,1.6341463414634145,3.4390243902439024,0.322,416.0,0.8902439024390244,1.7439024390243902,0.51,0.5609756097560976,0.32926829268292684,0.63,4.182926829268292,7.439024390243903,0.562,1.0731707317073171,3.1097560975609757,0.257,48.146341463414636,25.0,0.9164634146341464,0.975609756097561,2.0853658536585367,0.23049645390070922,0.44390243902439025,3948.0,2.475609756097561,1.9024390243902438,5.0,0.3804878048780488,0.5542406311637081,562.0
101114,BKN,Deron Williams,64.0,32.2765625,0.203125,1.453125,1.03125,1.671875,0.617,13.0,5.65625,3.1875,5.90625,0.503,4.740281744687032,204.0,362.0,14.296875,0.484375,0.591,4.078125,0.46078431372549017,3.890625,0.3971631205673759,2.453125,0.34375,3.1875,4.40625,0.5181564245810056,0.0,61.3125,6.125,0.859375,1.765625,12.625,15.09375,22.44662826160624,392.0,141.43,4.1,2.20984375,3.286362976230818,76.9,64.53,1.75,0.390625,1.53125,0.25510204081632654,0.44148936170212766,249.0,2.625,4.640625,0.569,0.453125,2.1875,0.172,168.0,0.234375,0.65625,0.381,0.109375,0.140625,0.43799999999999994,2.390625,3.984375,0.6,0.34375,2.046875,0.14400000000000002,79.234375,67.15625,6.17890625,0.78125,1.3125,0.18043778347465983,0.21288971614704513,5071.0,1.46875,1.140625,2.5625,0.4451219512195122,0.6397058823529411,261.0
101115,CLE,Andrew Bynum,24.0,19.829166666666666,1.1666666666666667,0.25,1.2916666666666667,3.5,0.369,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.416666666666666,2.2083333333333335,0.356,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.0,2.4583333333333335,1.25,0.7083333333333334,0.4187192118226601,0.0,15.75,1.125,0.0,0.20833333333333334,1.75,2.5,6.05169153183442,27.0,28.93,3.6,1.2054166666666666,2.9179239335994955,15.34,13.59,0.16666666666666666,0.0,0.0,,0.23529411764705882,8.0,5.25,8.041666666666666,0.653,2.7083333333333335,2.5416666666666665,0.516,126.0,1.9583333333333333,3.2083333333333335,0.61,1.5,0.4583333333333333,0.7659999999999999,3.2916666666666665,4.833333333333333,0.6809999999999999,1.2083333333333333,2.0833333333333335,0.36700000000000005,27.0,17.833333333333332,0.9243055555555556,3.7916666666666665,3.375,0.3117283950617284,0.4719626168224299,648.0,0.4166666666666667,0.0,0.0,,0.3333333333333333,20.0
